variable,full_name,label,value_type,description,categories,categories_label
pyckatraim5baseRT5,BiB_PrimarySchoolYears.ckat_data.pyckatraim5baseRT5,,decimal,NA,NA,NA
pyckatraim5baseMT5,BiB_PrimarySchoolYears.ckat_data.pyckatraim5baseMT5,,decimal,NA,NA,NA
pyckatraim5baseDT5,BiB_PrimarySchoolYears.ckat_data.pyckatraim5baseDT5,,decimal,NA,NA,NA
pyckatraim5basePS5,BiB_PrimarySchoolYears.ckat_data.pyckatraim5basePS5,,decimal,NA,NA,NA
pyckatraim5baseTPS5,BiB_PrimarySchoolYears.ckat_data.pyckatraim5baseTPS5,,decimal,NA,NA,NA
pyckatraim5basePL5,BiB_PrimarySchoolYears.ckat_data.pyckatraim5basePL5,,decimal,NA,NA,NA
pyckatraim5basePLT5,BiB_PrimarySchoolYears.ckat_data.pyckatraim5basePLT5,,decimal,NA,NA,NA
pyckatraim5baseNJ5,BiB_PrimarySchoolYears.ckat_data.pyckatraim5baseNJ5,,decimal,NA,NA,NA
pyckatraim6baseRT6,BiB_PrimarySchoolYears.ckat_data.pyckatraim6baseRT6,,decimal,NA,NA,NA
pyckatraim6baseMT6,BiB_PrimarySchoolYears.ckat_data.pyckatraim6baseMT6,,decimal,NA,NA,NA
pyckatraim6baseDT6,BiB_PrimarySchoolYears.ckat_data.pyckatraim6baseDT6,,decimal,NA,NA,NA
pyckatraim6basePS6,BiB_PrimarySchoolYears.ckat_data.pyckatraim6basePS6,,decimal,NA,NA,NA
pyckatraim6baseTPS6,BiB_PrimarySchoolYears.ckat_data.pyckatraim6baseTPS6,,decimal,NA,NA,NA
pyckatraim6basePL6,BiB_PrimarySchoolYears.ckat_data.pyckatraim6basePL6,,decimal,NA,NA,NA
pyckatraim6basePLT6,BiB_PrimarySchoolYears.ckat_data.pyckatraim6basePLT6,,decimal,NA,NA,NA
pyckatraim6baseNJ6,BiB_PrimarySchoolYears.ckat_data.pyckatraim6baseNJ6,,decimal,NA,NA,NA
pyckatraim7baseRT7,BiB_PrimarySchoolYears.ckat_data.pyckatraim7baseRT7,,decimal,NA,NA,NA
pyckatraim7baseMT7,BiB_PrimarySchoolYears.ckat_data.pyckatraim7baseMT7,,decimal,NA,NA,NA
pyckatraim7baseDT7,BiB_PrimarySchoolYears.ckat_data.pyckatraim7baseDT7,,decimal,NA,NA,NA
pyckatraim7basePS7,BiB_PrimarySchoolYears.ckat_data.pyckatraim7basePS7,,decimal,NA,NA,NA
pyckatraim7baseTPS7,BiB_PrimarySchoolYears.ckat_data.pyckatraim7baseTPS7,,decimal,NA,NA,NA
pyckatraim7basePL7,BiB_PrimarySchoolYears.ckat_data.pyckatraim7basePL7,,decimal,NA,NA,NA
pyckatraim7basePLT7,BiB_PrimarySchoolYears.ckat_data.pyckatraim7basePLT7,,decimal,NA,NA,NA
pyckatraim7baseNJ7,BiB_PrimarySchoolYears.ckat_data.pyckatraim7baseNJ7,,decimal,NA,NA,NA
pyckatraim8baseRT8,BiB_PrimarySchoolYears.ckat_data.pyckatraim8baseRT8,,decimal,NA,NA,NA
pyckatraim8baseMT8,BiB_PrimarySchoolYears.ckat_data.pyckatraim8baseMT8,,decimal,NA,NA,NA
pyckatraim8baseDT8,BiB_PrimarySchoolYears.ckat_data.pyckatraim8baseDT8,,decimal,NA,NA,NA
pyckatraim8basePS8,BiB_PrimarySchoolYears.ckat_data.pyckatraim8basePS8,,decimal,NA,NA,NA
pyckatraim8baseTPS8,BiB_PrimarySchoolYears.ckat_data.pyckatraim8baseTPS8,,decimal,NA,NA,NA
pyckatraim8basePL8,BiB_PrimarySchoolYears.ckat_data.pyckatraim8basePL8,,decimal,NA,NA,NA
pyckatraim8basePLT8,BiB_PrimarySchoolYears.ckat_data.pyckatraim8basePLT8,,decimal,NA,NA,NA
pyckatraim8baseNJ8,BiB_PrimarySchoolYears.ckat_data.pyckatraim8baseNJ8,,decimal,NA,NA,NA
pyckatraim9baseRT9,BiB_PrimarySchoolYears.ckat_data.pyckatraim9baseRT9,,decimal,NA,NA,NA
pyckatraim9baseMT9,BiB_PrimarySchoolYears.ckat_data.pyckatraim9baseMT9,,decimal,NA,NA,NA
pyckatraim9baseDT9,BiB_PrimarySchoolYears.ckat_data.pyckatraim9baseDT9,,decimal,NA,NA,NA
pyckatraim9basePS9,BiB_PrimarySchoolYears.ckat_data.pyckatraim9basePS9,,decimal,NA,NA,NA
pyckatraim9baseTPS9,BiB_PrimarySchoolYears.ckat_data.pyckatraim9baseTPS9,,decimal,NA,NA,NA
pyckatraim9basePL9,BiB_PrimarySchoolYears.ckat_data.pyckatraim9basePL9,,decimal,NA,NA,NA
pyckatraim9basePLT9,BiB_PrimarySchoolYears.ckat_data.pyckatraim9basePLT9,,decimal,NA,NA,NA
pyckatraim9baseNJ9,BiB_PrimarySchoolYears.ckat_data.pyckatraim9baseNJ9,,decimal,NA,NA,NA
pyckatraim10baseRT10,BiB_PrimarySchoolYears.ckat_data.pyckatraim10baseRT10,,decimal,NA,NA,NA
pyckatraim10baseMT10,BiB_PrimarySchoolYears.ckat_data.pyckatraim10baseMT10,,decimal,NA,NA,NA
pyckatraim10baseDT10,BiB_PrimarySchoolYears.ckat_data.pyckatraim10baseDT10,,decimal,NA,NA,NA
pyckatraim10basePS10,BiB_PrimarySchoolYears.ckat_data.pyckatraim10basePS10,,decimal,NA,NA,NA
pyckatraim10baseTPS10,BiB_PrimarySchoolYears.ckat_data.pyckatraim10baseTPS10,,decimal,NA,NA,NA
pyckatraim10basePL10,BiB_PrimarySchoolYears.ckat_data.pyckatraim10basePL10,,decimal,NA,NA,NA
pyckatraim10basePLT10,BiB_PrimarySchoolYears.ckat_data.pyckatraim10basePLT10,,decimal,NA,NA,NA
pyckatraim10baseNJ10,BiB_PrimarySchoolYears.ckat_data.pyckatraim10baseNJ10,,decimal,NA,NA,NA
pyckatraim11baseRT11,BiB_PrimarySchoolYears.ckat_data.pyckatraim11baseRT11,,decimal,NA,NA,NA
pyckatraim11baseMT11,BiB_PrimarySchoolYears.ckat_data.pyckatraim11baseMT11,,decimal,NA,NA,NA
pyckatraim11baseDT11,BiB_PrimarySchoolYears.ckat_data.pyckatraim11baseDT11,,decimal,NA,NA,NA
pyckatraim11basePS11,BiB_PrimarySchoolYears.ckat_data.pyckatraim11basePS11,,decimal,NA,NA,NA
pyckatraim11baseTPS11,BiB_PrimarySchoolYears.ckat_data.pyckatraim11baseTPS11,,decimal,NA,NA,NA
pyckatraim11basePL11,BiB_PrimarySchoolYears.ckat_data.pyckatraim11basePL11,,decimal,NA,NA,NA
pyckatraim11basePLT11,BiB_PrimarySchoolYears.ckat_data.pyckatraim11basePLT11,,decimal,NA,NA,NA
pyckatraim11baseNJ11,BiB_PrimarySchoolYears.ckat_data.pyckatraim11baseNJ11,,decimal,NA,NA,NA
pyckatraim12baseRT12,BiB_PrimarySchoolYears.ckat_data.pyckatraim12baseRT12,,decimal,NA,NA,NA
pyckatraim12baseMT12,BiB_PrimarySchoolYears.ckat_data.pyckatraim12baseMT12,,decimal,NA,NA,NA
pyckatraim12baseDT12,BiB_PrimarySchoolYears.ckat_data.pyckatraim12baseDT12,,decimal,NA,NA,NA
pyckatraim12basePS12,BiB_PrimarySchoolYears.ckat_data.pyckatraim12basePS12,,decimal,NA,NA,NA
pyckatraim12baseTPS12,BiB_PrimarySchoolYears.ckat_data.pyckatraim12baseTPS12,,decimal,NA,NA,NA
pyckatraim12basePL12,BiB_PrimarySchoolYears.ckat_data.pyckatraim12basePL12,,decimal,NA,NA,NA
pyckatraim12basePLT12,BiB_PrimarySchoolYears.ckat_data.pyckatraim12basePLT12,,decimal,NA,NA,NA
pyckatraim12baseNJ12,BiB_PrimarySchoolYears.ckat_data.pyckatraim12baseNJ12,,decimal,NA,NA,NA
pyckatraim13baseRT13,BiB_PrimarySchoolYears.ckat_data.pyckatraim13baseRT13,,decimal,NA,NA,NA
pyckatraim13baseMT13,BiB_PrimarySchoolYears.ckat_data.pyckatraim13baseMT13,,decimal,NA,NA,NA
pyckatraim13baseDT13,BiB_PrimarySchoolYears.ckat_data.pyckatraim13baseDT13,,decimal,NA,NA,NA
pyckatraim13basePS13,BiB_PrimarySchoolYears.ckat_data.pyckatraim13basePS13,,decimal,NA,NA,NA
pyckatraim13baseTPS13,BiB_PrimarySchoolYears.ckat_data.pyckatraim13baseTPS13,,decimal,NA,NA,NA
pyckatraim13basePL13,BiB_PrimarySchoolYears.ckat_data.pyckatraim13basePL13,,decimal,NA,NA,NA
pyckatraim13basePLT13,BiB_PrimarySchoolYears.ckat_data.pyckatraim13basePLT13,,decimal,NA,NA,NA
pyckatraim13baseNJ13,BiB_PrimarySchoolYears.ckat_data.pyckatraim13baseNJ13,,decimal,NA,NA,NA
pyckatraim14baseRT14,BiB_PrimarySchoolYears.ckat_data.pyckatraim14baseRT14,,decimal,NA,NA,NA
pyckatraim14baseMT14,BiB_PrimarySchoolYears.ckat_data.pyckatraim14baseMT14,,decimal,NA,NA,NA
pyckatraim14baseDT14,BiB_PrimarySchoolYears.ckat_data.pyckatraim14baseDT14,,decimal,NA,NA,NA
pyckatraim14basePS14,BiB_PrimarySchoolYears.ckat_data.pyckatraim14basePS14,,decimal,NA,NA,NA
pyckatraim14baseTPS14,BiB_PrimarySchoolYears.ckat_data.pyckatraim14baseTPS14,,decimal,NA,NA,NA
pyckatraim14basePL14,BiB_PrimarySchoolYears.ckat_data.pyckatraim14basePL14,,decimal,NA,NA,NA
pyckatraim14basePLT14,BiB_PrimarySchoolYears.ckat_data.pyckatraim14basePLT14,,decimal,NA,NA,NA
