variable,full_name,label,value_type,description,categories,categories_label
pyckatraim19baseNJ19,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim19baseNJ19,"",decimal,,,
pyckatraim20baseRT20,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim20baseRT20,"",decimal,,,
pyckatraim20baseMT20,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim20baseMT20,"",decimal,,,
pyckatraim20baseDT20,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim20baseDT20,"",decimal,,,
pyckatraim20basePS20,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim20basePS20,"",decimal,,,
pyckatraim20baseTPS20,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim20baseTPS20,"",decimal,,,
pyckatraim20basePL20,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim20basePL20,"",decimal,,,
pyckatraim20basePLT20,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim20basePLT20,"",decimal,,,
pyckatraim20baseNJ20,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim20baseNJ20,"",decimal,,,
pyckatraim21baseRT21,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim21baseRT21,"",decimal,,,
pyckatraim21baseMT21,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim21baseMT21,"",decimal,,,
pyckatraim21baseDT21,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim21baseDT21,"",decimal,,,
pyckatraim21basePS21,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim21basePS21,"",decimal,,,
pyckatraim21baseTPS21,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim21baseTPS21,"",decimal,,,
pyckatraim21basePL21,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim21basePL21,"",decimal,,,
pyckatraim21basePLT21,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim21basePLT21,"",decimal,,,
pyckatraim21baseNJ21,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim21baseNJ21,"",decimal,,,
pyckatraim22baseRT22,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim22baseRT22,"",decimal,,,
pyckatraim22baseMT22,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim22baseMT22,"",decimal,,,
pyckatraim22baseDT22,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim22baseDT22,"",decimal,,,
pyckatraim22basePS22,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim22basePS22,"",decimal,,,
pyckatraim22baseTPS22,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim22baseTPS22,"",decimal,,,
pyckatraim22basePL22,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim22basePL22,"",decimal,,,
pyckatraim22basePLT22,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim22basePLT22,"",decimal,,,
pyckatraim22baseNJ22,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim22baseNJ22,"",decimal,,,
pyckatraim23baseRT23,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim23baseRT23,"",decimal,,,
pyckatraim23baseMT23,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim23baseMT23,"",decimal,,,
pyckatraim23baseDT23,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim23baseDT23,"",decimal,,,
pyckatraim23basePS23,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim23basePS23,"",decimal,,,
pyckatraim23baseTPS23,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim23baseTPS23,"",decimal,,,
pyckatraim23basePL23,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim23basePL23,"",decimal,,,
pyckatraim23basePLT23,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim23basePLT23,"",decimal,,,
pyckatraim23baseNJ23,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim23baseNJ23,"",decimal,,,
pyckatraim24baseRT24,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim24baseRT24,"",decimal,,,
pyckatraim24baseMT24,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim24baseMT24,"",decimal,,,
pyckatraim24baseDT24,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim24baseDT24,"",decimal,,,
pyckatraim24basePS24,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim24basePS24,"",decimal,,,
pyckatraim24baseTPS24,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim24baseTPS24,"",decimal,,,
pyckatraim24basePL24,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim24basePL24,"",decimal,,,
pyckatraim24basePLT24,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim24basePLT24,"",decimal,,,
pyckatraim24baseNJ24,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim24baseNJ24,"",decimal,,,
pyckatraim25baseRT25,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim25baseRT25,"",decimal,,,
pyckatraim25baseMT25,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim25baseMT25,"",decimal,,,
pyckatraim25baseDT25,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim25baseDT25,"",decimal,,,
pyckatraim25basePS25,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim25basePS25,"",decimal,,,
pyckatraim25baseTPS25,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim25baseTPS25,"",decimal,,,
pyckatraim25basePL25,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim25basePL25,"",decimal,,,
pyckatraim25basePLT25,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim25basePLT25,"",decimal,,,
pyckatraim25baseNJ25,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim25baseNJ25,"",decimal,,,
pyckatraim26baseRT26,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim26baseRT26,"",decimal,,,
pyckatraim26baseMT26,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim26baseMT26,"",decimal,,,
pyckatraim26baseDT26,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim26baseDT26,"",decimal,,,
pyckatraim26basePS26,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim26basePS26,"",decimal,,,
pyckatraim26baseTPS26,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim26baseTPS26,"",decimal,,,
pyckatraim26basePL26,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim26basePL26,"",decimal,,,
pyckatraim26basePLT26,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim26basePLT26,"",decimal,,,
pyckatraim26baseNJ26,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim26baseNJ26,"",decimal,,,
pyckatraim27baseRT27,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim27baseRT27,"",decimal,,,
pyckatraim27baseMT27,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim27baseMT27,"",decimal,,,
pyckatraim27baseDT27,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim27baseDT27,"",decimal,,,
pyckatraim27basePS27,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim27basePS27,"",decimal,,,
pyckatraim27baseTPS27,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim27baseTPS27,"",decimal,,,
pyckatraim27basePL27,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim27basePL27,"",decimal,,,
pyckatraim27basePLT27,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim27basePLT27,"",decimal,,,
pyckatraim27baseNJ27,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim27baseNJ27,"",decimal,,,
pyckatraim28baseRT28,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim28baseRT28,"",decimal,,,
pyckatraim28baseMT28,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim28baseMT28,"",decimal,,,
pyckatraim28baseDT28,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim28baseDT28,"",decimal,,,
pyckatraim28basePS28,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim28basePS28,"",decimal,,,
pyckatraim28baseTPS28,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim28baseTPS28,"",decimal,,,
pyckatraim28basePL28,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim28basePL28,"",decimal,,,
pyckatraim28basePLT28,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim28basePLT28,"",decimal,,,
pyckatraim28baseNJ28,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim28baseNJ28,"",decimal,,,
pyckatraim29baseRT29,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim29baseRT29,"",decimal,,,
pyckatraim29baseMT29,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim29baseMT29,"",decimal,,,
pyckatraim29baseDT29,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim29baseDT29,"",decimal,,,
pyckatraim29basePS29,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim29basePS29,"",decimal,,,
pyckatraim29baseTPS29,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim29baseTPS29,"",decimal,,,
pyckatraim29basePL29,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim29basePL29,"",decimal,,,
pyckatraim29basePLT29,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim29basePLT29,"",decimal,,,
pyckatraim29baseNJ29,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim29baseNJ29,"",decimal,,,
pyckatraim30baseRT30,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim30baseRT30,"",decimal,,,
pyckatraim30baseMT30,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim30baseMT30,"",decimal,,,
pyckatraim30baseDT30,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim30baseDT30,"",decimal,,,
pyckatraim30basePS30,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim30basePS30,"",decimal,,,
pyckatraim30baseTPS30,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim30baseTPS30,"",decimal,,,
pyckatraim30basePL30,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim30basePL30,"",decimal,,,
pyckatraim30basePLT30,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim30basePLT30,"",decimal,,,
pyckatraim30baseNJ30,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim30baseNJ30,"",decimal,,,
pyckatraim31baseRT31,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim31baseRT31,"",decimal,,,
pyckatraim31baseMT31,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim31baseMT31,"",decimal,,,
pyckatraim31baseDT31,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim31baseDT31,"",decimal,,,
pyckatraim31basePS31,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim31basePS31,"",decimal,,,
pyckatraim31baseTPS31,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim31baseTPS31,"",decimal,,,
pyckatraim31basePL31,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim31basePL31,"",decimal,,,
pyckatraim31basePLT31,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim31basePLT31,"",decimal,,,
pyckatraim31baseNJ31,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim31baseNJ31,"",decimal,,,
pyckatraim32baseRT32,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim32baseRT32,"",decimal,,,
pyckatraim32baseMT32,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim32baseMT32,"",decimal,,,
pyckatraim32baseDT32,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim32baseDT32,"",decimal,,,
pyckatraim32basePS32,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim32basePS32,"",decimal,,,
pyckatraim32baseTPS32,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim32baseTPS32,"",decimal,,,
pyckatraim32basePL32,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim32basePL32,"",decimal,,,
pyckatraim32basePLT32,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim32basePLT32,"",decimal,,,
pyckatraim32baseNJ32,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim32baseNJ32,"",decimal,,,
pyckatraim33baseRT33,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim33baseRT33,"",decimal,,,
pyckatraim33baseMT33,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim33baseMT33,"",decimal,,,
pyckatraim33baseDT33,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim33baseDT33,"",decimal,,,
pyckatraim33basePS33,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim33basePS33,"",decimal,,,
pyckatraim33baseTPS33,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim33baseTPS33,"",decimal,,,
pyckatraim33basePL33,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim33basePL33,"",decimal,,,
pyckatraim33basePLT33,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim33basePLT33,"",decimal,,,
pyckatraim33baseNJ33,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim33baseNJ33,"",decimal,,,
pyckatraim34baseRT34,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim34baseRT34,"",decimal,,,
pyckatraim34baseMT34,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim34baseMT34,"",decimal,,,
pyckatraim34baseDT34,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim34baseDT34,"",decimal,,,
pyckatraim34basePS34,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim34basePS34,"",decimal,,,
pyckatraim34baseTPS34,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim34baseTPS34,"",decimal,,,
pyckatraim34basePL34,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim34basePL34,"",decimal,,,
pyckatraim34basePLT34,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim34basePLT34,"",decimal,,,
pyckatraim34baseNJ34,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim34baseNJ34,"",decimal,,,
pyckatraim35baseRT35,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim35baseRT35,"",decimal,,,
pyckatraim35baseMT35,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim35baseMT35,"",decimal,,,
pyckatraim35baseDT35,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim35baseDT35,"",decimal,,,
pyckatraim35basePS35,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim35basePS35,"",decimal,,,
pyckatraim35baseTPS35,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim35baseTPS35,"",decimal,,,
pyckatraim35basePL35,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim35basePL35,"",decimal,,,
pyckatraim35basePLT35,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim35basePLT35,"",decimal,,,
pyckatraim35baseNJ35,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim35baseNJ35,"",decimal,,,
pyckatraim36baseRT36,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim36baseRT36,"",decimal,,,
pyckatraim36baseMT36,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim36baseMT36,"",decimal,,,
pyckatraim36baseDT36,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim36baseDT36,"",decimal,,,
pyckatraim36basePS36,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim36basePS36,"",decimal,,,
pyckatraim36baseTPS36,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim36baseTPS36,"",decimal,,,
pyckatraim36basePL36,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim36basePL36,"",decimal,,,
pyckatraim36basePLT36,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim36basePLT36,"",decimal,,,
pyckatraim36baseNJ36,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim36baseNJ36,"",decimal,,,
pyckatraim37baseRT37,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim37baseRT37,"",decimal,,,
pyckatraim37baseMT37,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim37baseMT37,"",decimal,,,
pyckatraim37baseDT37,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim37baseDT37,"",decimal,,,
pyckatraim37basePS37,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim37basePS37,"",decimal,,,
pyckatraim37baseTPS37,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim37baseTPS37,"",decimal,,,
pyckatraim37basePL37,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim37basePL37,"",decimal,,,
pyckatraim37basePLT37,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim37basePLT37,"",decimal,,,
pyckatraim37baseNJ37,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim37baseNJ37,"",decimal,,,
pyckatraim38baseRT38,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim38baseRT38,"",decimal,,,
pyckatraim38baseMT38,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim38baseMT38,"",decimal,,,
pyckatraim38baseDT38,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim38baseDT38,"",decimal,,,
pyckatraim38basePS38,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim38basePS38,"",decimal,,,
pyckatraim38baseTPS38,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim38baseTPS38,"",decimal,,,
pyckatraim38basePL38,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim38basePL38,"",decimal,,,
pyckatraim38basePLT38,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim38basePLT38,"",decimal,,,
pyckatraim38baseNJ38,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim38baseNJ38,"",decimal,,,
pyckatraim39baseRT39,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim39baseRT39,"",decimal,,,
pyckatraim39baseMT39,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim39baseMT39,"",decimal,,,
pyckatraim39baseDT39,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim39baseDT39,"",decimal,,,
pyckatraim39basePS39,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim39basePS39,"",decimal,,,
pyckatraim39baseTPS39,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim39baseTPS39,"",decimal,,,
pyckatraim39basePL39,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim39basePL39,"",decimal,,,
pyckatraim39basePLT39,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim39basePLT39,"",decimal,,,
pyckatraim39baseNJ39,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim39baseNJ39,"",decimal,,,
pyckatraim40baseRT40,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim40baseRT40,"",decimal,,,
pyckatraim40baseMT40,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim40baseMT40,"",decimal,,,
pyckatraim40baseDT40,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim40baseDT40,"",decimal,,,
pyckatraim40basePS40,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim40basePS40,"",decimal,,,
pyckatraim40baseTPS40,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim40baseTPS40,"",decimal,,,
pyckatraim40basePL40,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim40basePL40,"",decimal,,,
pyckatraim40basePLT40,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim40basePLT40,"",decimal,,,
pyckatraim40baseNJ40,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim40baseNJ40,"",decimal,,,
pyckatraim41baseRT41,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim41baseRT41,"",decimal,,,
pyckatraim41baseMT41,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim41baseMT41,"",decimal,,,
pyckatraim41baseDT41,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim41baseDT41,"",decimal,,,
pyckatraim41basePS41,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim41basePS41,"",decimal,,,
pyckatraim41baseTPS41,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim41baseTPS41,"",decimal,,,
pyckatraim41basePL41,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim41basePL41,"",decimal,,,
pyckatraim41basePLT41,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim41basePLT41,"",decimal,,,
pyckatraim41baseNJ41,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim41baseNJ41,"",decimal,,,
pyckatraim42baseRT42,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim42baseRT42,"",decimal,,,
pyckatraim42baseMT42,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim42baseMT42,"",decimal,,,
pyckatraim42baseDT42,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim42baseDT42,"",decimal,,,
pyckatraim42basePS42,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim42basePS42,"",decimal,,,
pyckatraim42baseTPS42,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim42baseTPS42,"",decimal,,,
pyckatraim42basePL42,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim42basePL42,"",decimal,,,
pyckatraim42basePLT42,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim42basePLT42,"",decimal,,,
pyckatraim42baseNJ42,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim42baseNJ42,"",decimal,,,
pyckatraim43baseRT43,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim43baseRT43,"",decimal,,,
pyckatraim43baseMT43,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim43baseMT43,"",decimal,,,
pyckatraim43baseDT43,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim43baseDT43,"",decimal,,,
pyckatraim43basePS43,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim43basePS43,"",decimal,,,
pyckatraim43baseTPS43,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim43baseTPS43,"",decimal,,,
pyckatraim43basePL43,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim43basePL43,"",decimal,,,
pyckatraim43basePLT43,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim43basePLT43,"",decimal,,,
pyckatraim43baseNJ43,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim43baseNJ43,"",decimal,,,
pyckatraim44baseRT44,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim44baseRT44,"",decimal,,,
pyckatraim44baseMT44,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim44baseMT44,"",decimal,,,
pyckatraim44baseDT44,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim44baseDT44,"",decimal,,,
pyckatraim44basePS44,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim44basePS44,"",decimal,,,
pyckatraim44baseTPS44,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim44baseTPS44,"",decimal,,,
pyckatraim44basePL44,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim44basePL44,"",decimal,,,
pyckatraim44basePLT44,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim44basePLT44,"",decimal,,,
pyckatraim44baseNJ44,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim44baseNJ44,"",decimal,,,
pyckatraim45baseRT45,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim45baseRT45,"",decimal,,,
pyckatraim45baseMT45,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim45baseMT45,"",decimal,,,
pyckatraim45baseDT45,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim45baseDT45,"",decimal,,,
pyckatraim45basePS45,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim45basePS45,"",decimal,,,
pyckatraim45baseTPS45,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim45baseTPS45,"",decimal,,,
pyckatraim45basePL45,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim45basePL45,"",decimal,,,
pyckatraim45basePLT45,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim45basePLT45,"",decimal,,,
pyckatraim45baseNJ45,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim45baseNJ45,"",decimal,,,
pyckatraim46baseRT46,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim46baseRT46,"",decimal,,,
pyckatraim46baseMT46,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim46baseMT46,"",decimal,,,
pyckatraim46baseDT46,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim46baseDT46,"",decimal,,,
pyckatraim46basePS46,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim46basePS46,"",decimal,,,
pyckatraim46baseTPS46,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim46baseTPS46,"",decimal,,,
pyckatraim46basePL46,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim46basePL46,"",decimal,,,
pyckatraim46basePLT46,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim46basePLT46,"",decimal,,,
pyckatraim46baseNJ46,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim46baseNJ46,"",decimal,,,
pyckatraim47baseRT47,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim47baseRT47,"",decimal,,,
pyckatraim47baseMT47,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim47baseMT47,"",decimal,,,
pyckatraim47baseDT47,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim47baseDT47,"",decimal,,,
pyckatraim47basePS47,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim47basePS47,"",decimal,,,
pyckatraim47baseTPS47,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim47baseTPS47,"",decimal,,,
pyckatraim47basePL47,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim47basePL47,"",decimal,,,
pyckatraim47basePLT47,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim47basePLT47,"",decimal,,,
pyckatraim47baseNJ47,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim47baseNJ47,"",decimal,,,
pyckatraim48baseRT48,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim48baseRT48,"",decimal,,,
pyckatraim48baseMT48,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim48baseMT48,"",decimal,,,
pyckatraim48baseDT48,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim48baseDT48,"",decimal,,,
pyckatraim48basePS48,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim48basePS48,"",decimal,,,
pyckatraim48baseTPS48,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim48baseTPS48,"",decimal,,,
pyckatraim48basePL48,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim48basePL48,"",decimal,,,
pyckatraim48basePLT48,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim48basePLT48,"",decimal,,,
pyckatraim48baseNJ48,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim48baseNJ48,"",decimal,,,
pyckatraim49baseRT49,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim49baseRT49,"",decimal,,,
pyckatraim49baseMT49,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim49baseMT49,"",decimal,,,
pyckatraim49baseDT49,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim49baseDT49,"",decimal,,,
