project,table,variable,full_name,label,value_type,description,categories,categories_label
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim5basePS5,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim5basePS5,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim5baseTPS5,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim5baseTPS5,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim5basePL5,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim5basePL5,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim5basePLT5,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim5basePLT5,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim5baseNJ5,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim5baseNJ5,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim6baseRT6,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim6baseRT6,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim6baseMT6,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim6baseMT6,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim6baseDT6,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim6baseDT6,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim6basePS6,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim6basePS6,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim6baseTPS6,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim6baseTPS6,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim6basePL6,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim6basePL6,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim6basePLT6,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim6basePLT6,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim6baseNJ6,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim6baseNJ6,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim7baseRT7,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim7baseRT7,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim7baseMT7,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim7baseMT7,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim7baseDT7,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim7baseDT7,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim7basePS7,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim7basePS7,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim7baseTPS7,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim7baseTPS7,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim7basePL7,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim7basePL7,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim7basePLT7,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim7basePLT7,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim7baseNJ7,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim7baseNJ7,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim8baseRT8,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim8baseRT8,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim8baseMT8,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim8baseMT8,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim8baseDT8,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim8baseDT8,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim8basePS8,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim8basePS8,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim8baseTPS8,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim8baseTPS8,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim8basePL8,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim8basePL8,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim8basePLT8,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim8basePLT8,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim8baseNJ8,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim8baseNJ8,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim9baseRT9,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim9baseRT9,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim9baseMT9,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim9baseMT9,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim9baseDT9,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim9baseDT9,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim9basePS9,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim9basePS9,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim9baseTPS9,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim9baseTPS9,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim9basePL9,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim9basePL9,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim9basePLT9,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim9basePLT9,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim9baseNJ9,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim9baseNJ9,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim10baseRT10,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim10baseRT10,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim10baseMT10,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim10baseMT10,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim10baseDT10,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim10baseDT10,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim10basePS10,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim10basePS10,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim10baseTPS10,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim10baseTPS10,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim10basePL10,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim10basePL10,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim10basePLT10,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim10basePLT10,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim10baseNJ10,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim10baseNJ10,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim11baseRT11,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim11baseRT11,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim11baseMT11,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim11baseMT11,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim11baseDT11,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim11baseDT11,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim11basePS11,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim11basePS11,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim11baseTPS11,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim11baseTPS11,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim11basePL11,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim11basePL11,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim11basePLT11,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim11basePLT11,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim11baseNJ11,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim11baseNJ11,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim12baseRT12,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim12baseRT12,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim12baseMT12,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim12baseMT12,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim12baseDT12,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim12baseDT12,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim12basePS12,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim12basePS12,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim12baseTPS12,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim12baseTPS12,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim12basePL12,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim12basePL12,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim12basePLT12,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim12basePLT12,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim12baseNJ12,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim12baseNJ12,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim13baseRT13,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim13baseRT13,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim13baseMT13,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim13baseMT13,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim13baseDT13,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim13baseDT13,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim13basePS13,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim13basePS13,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim13baseTPS13,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim13baseTPS13,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim13basePL13,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim13basePL13,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim13basePLT13,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim13basePLT13,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim13baseNJ13,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim13baseNJ13,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim14baseRT14,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim14baseRT14,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim14baseMT14,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim14baseMT14,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim14baseDT14,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim14baseDT14,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim14basePS14,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim14basePS14,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim14baseTPS14,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim14baseTPS14,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim14basePL14,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim14basePL14,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim14basePLT14,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim14basePLT14,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim14baseNJ14,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim14baseNJ14,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim15baseRT15,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim15baseRT15,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim15baseMT15,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim15baseMT15,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim15baseDT15,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim15baseDT15,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim15basePS15,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim15basePS15,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim15baseTPS15,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim15baseTPS15,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim15basePL15,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim15basePL15,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim15basePLT15,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim15basePLT15,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim15baseNJ15,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim15baseNJ15,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim16baseRT16,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim16baseRT16,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim16baseMT16,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim16baseMT16,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim16baseDT16,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim16baseDT16,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim16basePS16,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim16basePS16,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim16baseTPS16,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim16baseTPS16,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim16basePL16,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim16basePL16,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim16basePLT16,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim16basePLT16,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim16baseNJ16,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim16baseNJ16,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim17baseRT17,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim17baseRT17,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim17baseMT17,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim17baseMT17,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim17baseDT17,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim17baseDT17,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim17basePS17,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim17basePS17,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim17baseTPS17,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim17baseTPS17,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim17basePL17,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim17basePL17,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim17basePLT17,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim17basePLT17,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim17baseNJ17,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim17baseNJ17,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim18baseRT18,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim18baseRT18,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim18baseMT18,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim18baseMT18,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim18baseDT18,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim18baseDT18,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim18basePS18,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim18basePS18,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim18baseTPS18,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim18baseTPS18,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim18basePL18,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim18basePL18,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim18basePLT18,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim18basePLT18,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim18baseNJ18,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim18baseNJ18,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim19baseRT19,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim19baseRT19,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim19baseMT19,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim19baseMT19,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim19baseDT19,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim19baseDT19,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim19basePS19,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim19basePS19,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim19baseTPS19,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim19baseTPS19,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim19basePL19,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim19basePL19,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim19basePLT19,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim19basePLT19,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim19baseNJ19,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim19baseNJ19,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim20baseRT20,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim20baseRT20,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim20baseMT20,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim20baseMT20,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim20baseDT20,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim20baseDT20,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim20basePS20,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim20basePS20,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim20baseTPS20,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim20baseTPS20,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim20basePL20,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim20basePL20,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim20basePLT20,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim20basePLT20,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim20baseNJ20,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim20baseNJ20,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim21baseRT21,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim21baseRT21,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim21baseMT21,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim21baseMT21,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim21baseDT21,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim21baseDT21,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim21basePS21,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim21basePS21,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim21baseTPS21,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim21baseTPS21,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim21basePL21,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim21basePL21,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim21basePLT21,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim21basePLT21,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim21baseNJ21,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim21baseNJ21,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim22baseRT22,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim22baseRT22,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim22baseMT22,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim22baseMT22,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim22baseDT22,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim22baseDT22,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim22basePS22,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim22basePS22,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim22baseTPS22,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim22baseTPS22,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim22basePL22,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim22basePL22,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim22basePLT22,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim22basePLT22,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim22baseNJ22,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim22baseNJ22,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim23baseRT23,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim23baseRT23,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim23baseMT23,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim23baseMT23,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim23baseDT23,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim23baseDT23,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim23basePS23,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim23basePS23,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim23baseTPS23,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim23baseTPS23,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim23basePL23,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim23basePL23,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim23basePLT23,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim23basePLT23,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim23baseNJ23,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim23baseNJ23,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim24baseRT24,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim24baseRT24,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim24baseMT24,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim24baseMT24,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim24baseDT24,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim24baseDT24,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim24basePS24,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim24basePS24,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim24baseTPS24,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim24baseTPS24,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim24basePL24,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim24basePL24,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim24basePLT24,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim24basePLT24,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim24baseNJ24,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim24baseNJ24,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim25baseRT25,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim25baseRT25,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim25baseMT25,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim25baseMT25,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim25baseDT25,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim25baseDT25,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim25basePS25,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim25basePS25,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim25baseTPS25,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim25baseTPS25,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim25basePL25,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim25basePL25,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim25basePLT25,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim25basePLT25,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim25baseNJ25,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim25baseNJ25,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim26baseRT26,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim26baseRT26,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim26baseMT26,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim26baseMT26,"",decimal,,,
BiB_PrimarySchoolYears,ckat_data_bib,pyckatraim26baseDT26,BiB_PrimarySchoolYears.ckat_data_bib.pyckatraim26baseDT26,"",decimal,,,
