variable,full_name,label,value_type,description,categories,categories_label
metmss1564,BiB_Metabolomics.metms_pairm_s.metmss1564,citrate [scaled],decimal,,,
metmss1559,BiB_Metabolomics.metms_pairm_s.metmss1559,"5,6-dihydrouracil [scaled]",decimal,,,
metmss42374,BiB_Metabolomics.metms_pairm_s.metmss42374,2-aminobutyrate [scaled],decimal,,,
metmss1604,BiB_Metabolomics.metms_pairm_s.metmss1604,urate [scaled],decimal,,,
metmss1605,BiB_Metabolomics.metms_pairm_s.metmss1605,ursodeoxycholate [scaled],decimal,,,
metmss2730,BiB_Metabolomics.metms_pairm_s.metmss2730,gamma-glutamylglutamine [scaled],decimal,,,
metmss1669,BiB_Metabolomics.metms_pairm_s.metmss1669,4-hydroxyphenylpyruvate [scaled],decimal,,,
metmss40605,BiB_Metabolomics.metms_pairm_s.metmss40605,butyrate/isobutyrate (4:0) [scaled],decimal,,,
metmss1598,BiB_Metabolomics.metms_pairm_s.metmss1598,tigloylglycine [scaled],decimal,,,
metmss32377,BiB_Metabolomics.metms_pairm_s.metmss32377,N-acetylneuraminate [scaled],decimal,,,
metmss27718,BiB_Metabolomics.metms_pairm_s.metmss27718,creatine [scaled],decimal,,,
metmss18368,BiB_Metabolomics.metms_pairm_s.metmss18368,"cys-gly, oxidized [scaled]",decimal,,,
metmss18474,BiB_Metabolomics.metms_pairm_s.metmss18474,estrone 3-sulfate [scaled],decimal,,,
metmss17805,BiB_Metabolomics.metms_pairm_s.metmss17805,dihomo-linoleate (20:2n6) [scaled],decimal,,,
metmss18245,BiB_Metabolomics.metms_pairm_s.metmss18245,gamma-glutamylhistidine [scaled],decimal,,,
metmss17945,BiB_Metabolomics.metms_pairm_s.metmss17945,2-hydroxystearate [scaled],decimal,,,
metmss15650,BiB_Metabolomics.metms_pairm_s.metmss15650,N1-methyladenosine [scaled],decimal,,,
metmss15122,BiB_Metabolomics.metms_pairm_s.metmss15122,glycerol [scaled],decimal,,,
metmss15506,BiB_Metabolomics.metms_pairm_s.metmss15506,choline [scaled],decimal,,,
metmss18369,BiB_Metabolomics.metms_pairm_s.metmss18369,gamma-glutamylleucine [scaled],decimal,,,
metmss12017,BiB_Metabolomics.metms_pairm_s.metmss12017,3-methoxytyrosine [scaled],decimal,,,
metmss44619,BiB_Metabolomics.metms_pairm_s.metmss44619,fluoxetine [scaled],decimal,,,
metmss12032,BiB_Metabolomics.metms_pairm_s.metmss12032,4-acetamidophenol [scaled],decimal,,,
metmss12129,BiB_Metabolomics.metms_pairm_s.metmss12129,beta-hydroxyisovalerate [scaled],decimal,,,
metmss32462,BiB_Metabolomics.metms_pairm_s.metmss32462,N-linoleoylglycine [scaled],decimal,,,
metmss44877,BiB_Metabolomics.metms_pairm_s.metmss44877,N-palmitoyl-sphingosine (d18:1/16:0) [scaled],decimal,,,
metmss19263,BiB_Metabolomics.metms_pairm_s.metmss19263,1-palmitoyl-2-oleoyl-GPE (16:0/18:1) [scaled],decimal,,,
metmss52450,BiB_Metabolomics.metms_pairm_s.metmss52450,1-palmitoyl-2-linoleoyl-GPI (16:0/18:2) [scaled],decimal,,,
metmss42446,BiB_Metabolomics.metms_pairm_s.metmss42446,1-palmitoyl-2-linoleoyl-GPC (16:0/18:2) [scaled],decimal,,,
metmss19503,BiB_Metabolomics.metms_pairm_s.metmss19503,stearoyl sphingomyelin (d18:1/18:0) [scaled],decimal,,,
metmss52461,BiB_Metabolomics.metms_pairm_s.metmss52461,1-palmitoyl-2-oleoyl-GPC (16:0/18:1) [scaled],decimal,,,
metmss54979,BiB_Metabolomics.metms_pairm_s.metmss54979,N-stearoyl-sphingosine (d18:1/18:0)* [scaled],decimal,,,
metmss32346,BiB_Metabolomics.metms_pairm_s.metmss32346,glycochenodeoxycholate [scaled],decimal,,,
metmss18494,BiB_Metabolomics.metms_pairm_s.metmss18494,taurochenodeoxycholate [scaled],decimal,,,
metmss18497,BiB_Metabolomics.metms_pairm_s.metmss18497,taurocholate [scaled],decimal,,,
metmss12261,BiB_Metabolomics.metms_pairm_s.metmss12261,taurodeoxycholate [scaled],decimal,,,
