variable,full_name,label,value_type,description,categories,categories_label
metmsr22110,BiB_Metabolomics.metms_pairc_r.metmsr22110,3-hydroxykynurenine [raw],decimal,,,
metmsr32457,BiB_Metabolomics.metms_pairc_r.metmsr32457,3-hydroxylaurate [raw],decimal,,,
metmsr21158,BiB_Metabolomics.metms_pairc_r.metmsr21158,3-hydroxymyristate [raw],decimal,,,
metmsr22001,BiB_Metabolomics.metms_pairc_r.metmsr22001,3-hydroxyoctanoate [raw],decimal,,,
metmsr62733,BiB_Metabolomics.metms_pairc_r.metmsr62733,3-hydroxyphenylacetoylglutamine [raw],decimal,,,
metmsr48448,BiB_Metabolomics.metms_pairc_r.metmsr48448,3-hydroxypyridine sulfate [raw],decimal,,,
metmsr43496,BiB_Metabolomics.metms_pairc_r.metmsr43496,3-hydroxyquinine [raw],decimal,,,
metmsr31943,BiB_Metabolomics.metms_pairc_r.metmsr31943,3-hydroxysebacate [raw],decimal,,,
metmsr62062,BiB_Metabolomics.metms_pairc_r.metmsr62062,3-hydroxystachydrine* [raw],decimal,,,
metmsr27672,BiB_Metabolomics.metms_pairc_r.metmsr27672,3-indoxyl sulfate [raw],decimal,,,
metmsr48763,BiB_Metabolomics.metms_pairc_r.metmsr48763,3-methoxycatechol sulfate (1) [raw],decimal,,,
metmsr48752,BiB_Metabolomics.metms_pairc_r.metmsr48752,3-methoxycatechol sulfate (2) [raw],decimal,,,
metmsr44618,BiB_Metabolomics.metms_pairc_r.metmsr44618,3-methoxytyramine sulfate [raw],decimal,,,
metmsr12017,BiB_Metabolomics.metms_pairc_r.metmsr12017,3-methoxytyrosine [raw],decimal,,,
metmsr46165,BiB_Metabolomics.metms_pairc_r.metmsr46165,3-methyl catechol sulfate (1) [raw],decimal,,,
metmsr44526,BiB_Metabolomics.metms_pairc_r.metmsr44526,3-methyl-2-oxobutyrate [raw],decimal,,,
metmsr15676,BiB_Metabolomics.metms_pairc_r.metmsr15676,3-methyl-2-oxovalerate [raw],decimal,,,
metmsr35132,BiB_Metabolomics.metms_pairc_r.metmsr35132,3-methylcytidine [raw],decimal,,,
metmsr57747,BiB_Metabolomics.metms_pairc_r.metmsr57747,3-methylglutaconate [raw],decimal,,,
metmsr46548,BiB_Metabolomics.metms_pairc_r.metmsr46548,3-methylglutarylcarnitine (2) [raw],decimal,,,
metmsr15677,BiB_Metabolomics.metms_pairc_r.metmsr15677,3-methylhistidine [raw],decimal,,,
metmsr32445,BiB_Metabolomics.metms_pairc_r.metmsr32445,3-methylxanthine [raw],decimal,,,
metmsr15749,BiB_Metabolomics.metms_pairc_r.metmsr15749,3-phenylpropionate (hydrocinnamate) [raw],decimal,,,
metmsr1414,BiB_Metabolomics.metms_pairc_r.metmsr1414,3-phosphoglycerate [raw],decimal,,,
metmsr3155,BiB_Metabolomics.metms_pairc_r.metmsr3155,3-ureidopropionate [raw],decimal,,,
metmsr43507,BiB_Metabolomics.metms_pairc_r.metmsr43507,3b-hydroxy-5-cholenoic acid [raw],decimal,,,
metmsr36803,BiB_Metabolomics.metms_pairc_r.metmsr36803,"3beta,7alpha-dihydroxy-5-cholestenoate [raw]",decimal,,,
metmsr54805,BiB_Metabolomics.metms_pairc_r.metmsr54805,3beta-hydroxy-5-cholestenoate [raw],decimal,,,
metmsr1558,BiB_Metabolomics.metms_pairc_r.metmsr1558,4-acetamidobutanoate [raw],decimal,,,
metmsr12032,BiB_Metabolomics.metms_pairc_r.metmsr12032,4-acetamidophenol [raw],decimal,,,
metmsr15736,BiB_Metabolomics.metms_pairc_r.metmsr15736,4-acetamidophenylglucuronide [raw],decimal,,,
metmsr37475,BiB_Metabolomics.metms_pairc_r.metmsr37475,4-acetaminophen sulfate [raw],decimal,,,
metmsr44620,BiB_Metabolomics.metms_pairc_r.metmsr44620,4-acetylphenol sulfate [raw],decimal,,,
metmsr37181,BiB_Metabolomics.metms_pairc_r.metmsr37181,4-allylphenol sulfate [raw],decimal,,,
metmsr54809,BiB_Metabolomics.metms_pairc_r.metmsr54809,4-aminophenol sulfate (2) [raw],decimal,,,
metmsr38125,BiB_Metabolomics.metms_pairc_r.metmsr38125,4-cholesten-3-one [raw],decimal,,,
metmsr36099,BiB_Metabolomics.metms_pairc_r.metmsr36099,4-ethylphenylsulfate [raw],decimal,,,
metmsr15681,BiB_Metabolomics.metms_pairc_r.metmsr15681,4-guanidinobutanoate [raw],decimal,,,
metmsr40062,BiB_Metabolomics.metms_pairc_r.metmsr40062,4-hydroxy-2-oxoglutaric acid [raw],decimal,,,
metmsr48441,BiB_Metabolomics.metms_pairc_r.metmsr48441,4-hydroxychlorothalonil [raw],decimal,,,
metmsr37445,BiB_Metabolomics.metms_pairc_r.metmsr37445,4-hydroxycoumarin [raw],decimal,,,
metmsr40499,BiB_Metabolomics.metms_pairc_r.metmsr40499,4-hydroxyglutamate [raw],decimal,,,
metmsr35527,BiB_Metabolomics.metms_pairc_r.metmsr35527,4-hydroxyhippurate [raw],decimal,,,
metmsr541,BiB_Metabolomics.metms_pairc_r.metmsr541,4-hydroxyphenylacetate [raw],decimal,,,
metmsr1669,BiB_Metabolomics.metms_pairc_r.metmsr1669,4-hydroxyphenylpyruvate [raw],decimal,,,
metmsr48457,BiB_Metabolomics.metms_pairc_r.metmsr48457,4-methoxyphenol sulfate [raw],decimal,,,
metmsr22116,BiB_Metabolomics.metms_pairc_r.metmsr22116,4-methyl-2-oxopentanoate [raw],decimal,,,
metmsr46146,BiB_Metabolomics.metms_pairc_r.metmsr46146,4-methylcatechol sulfate [raw],decimal,,,
metmsr48418,BiB_Metabolomics.metms_pairc_r.metmsr48418,4-methylguaiacol sulfate [raw],decimal,,,
metmsr62735,BiB_Metabolomics.metms_pairc_r.metmsr62735,4-methylhexanoylglutamine [raw],decimal,,,
metmsr48442,BiB_Metabolomics.metms_pairc_r.metmsr48442,4-vinylguaiacol sulfate [raw],decimal,,,
metmsr36098,BiB_Metabolomics.metms_pairc_r.metmsr36098,4-vinylphenol sulfate [raw],decimal,,,
metmsr1418,BiB_Metabolomics.metms_pairc_r.metmsr1418,"5,6-dihydrothymine [raw]",decimal,,,
metmsr1559,BiB_Metabolomics.metms_pairc_r.metmsr1559,"5,6-dihydrouracil [raw]",decimal,,,
metmsr61833,BiB_Metabolomics.metms_pairc_r.metmsr61833,"5,6-dihydrouridine [raw]",decimal,,,
metmsr43582,BiB_Metabolomics.metms_pairc_r.metmsr43582,5-(galactosylhydroxy)-L-lysine [raw],decimal,,,
metmsr34424,BiB_Metabolomics.metms_pairc_r.metmsr34424,5-acetylamino-6-amino-3-methyluracil [raw],decimal,,,
metmsr34401,BiB_Metabolomics.metms_pairc_r.metmsr34401,5-acetylamino-6-formylamino-3-methyluracil [raw],decimal,,,
metmsr18319,BiB_Metabolomics.metms_pairc_r.metmsr18319,5-aminovalerate [raw],decimal,,,
metmsr33968,BiB_Metabolomics.metms_pairc_r.metmsr33968,5-dodecenoate (12:1n7) [raw],decimal,,,
metmsr61769,BiB_Metabolomics.metms_pairc_r.metmsr61769,5-dodecenoylcarnitine (C12:1) [raw],decimal,,,
metmsr31938,BiB_Metabolomics.metms_pairc_r.metmsr31938,5-hydroxyhexanoate [raw],decimal,,,
metmsr437,BiB_Metabolomics.metms_pairc_r.metmsr437,5-hydroxyindoleacetate [raw],decimal,,,
metmsr15685,BiB_Metabolomics.metms_pairc_r.metmsr15685,5-hydroxylysine [raw],decimal,,,
metmsr1419,BiB_Metabolomics.metms_pairc_r.metmsr1419,5-methylthioadenosine (MTA) [raw],decimal,,,
metmsr35136,BiB_Metabolomics.metms_pairc_r.metmsr35136,5-methyluridine (ribothymidine) [raw],decimal,,,
metmsr1494,BiB_Metabolomics.metms_pairc_r.metmsr1494,5-oxoproline [raw],decimal,,,
metmsr37182,BiB_Metabolomics.metms_pairc_r.metmsr37182,"5alpha-androstan-3alpha,17alpha-diol disulfate [raw]",decimal,,,
metmsr37183,BiB_Metabolomics.metms_pairc_r.metmsr37183,"5alpha-androstan-3alpha,17alpha-diol monosulfate [raw]",decimal,,,
metmsr37184,BiB_Metabolomics.metms_pairc_r.metmsr37184,"5alpha-androstan-3alpha,17beta-diol disulfate [raw]",decimal,,,
metmsr37186,BiB_Metabolomics.metms_pairc_r.metmsr37186,"5alpha-androstan-3alpha,17beta-diol monosulfate (1) [raw]",decimal,,,
metmsr37185,BiB_Metabolomics.metms_pairc_r.metmsr37185,"5alpha-androstan-3alpha,17beta-diol monosulfate (2) [raw]",decimal,,,
metmsr37187,BiB_Metabolomics.metms_pairc_r.metmsr37187,"5alpha-androstan-3beta,17alpha-diol disulfate [raw]",decimal,,,
metmsr37190,BiB_Metabolomics.metms_pairc_r.metmsr37190,"5alpha-androstan-3beta,17beta-diol disulfate [raw]",decimal,,,
metmsr37198,BiB_Metabolomics.metms_pairc_r.metmsr37198,"5alpha-pregnan-3beta,20alpha-diol disulfate [raw]",decimal,,,
metmsr37199,BiB_Metabolomics.metms_pairc_r.metmsr37199,"5alpha-pregnan-3beta,20alpha-diol monosulfate (1) [raw]",decimal,,,
metmsr37200,BiB_Metabolomics.metms_pairc_r.metmsr37200,"5alpha-pregnan-3beta,20alpha-diol monosulfate (2) [raw]",decimal,,,
metmsr62321,BiB_Metabolomics.metms_pairc_r.metmsr62321,"5alpha-pregnan-3beta,20beta-diol disulfate* [raw]",decimal,,,
metmsr37196,BiB_Metabolomics.metms_pairc_r.metmsr37196,"5alpha-pregnan-3beta,20beta-diol monosulfate (1) [raw]",decimal,,,
metmsr37480,BiB_Metabolomics.metms_pairc_r.metmsr37480,"5alpha-pregnan-3beta-ol,20-one sulfate [raw]",decimal,,,
metmsr46172,BiB_Metabolomics.metms_pairc_r.metmsr46172,5alpha-pregnan-diol disulfate [raw],decimal,,,
metmsr38655,BiB_Metabolomics.metms_pairc_r.metmsr38655,6-aminopenicillanate [raw],decimal,,,
metmsr62503,BiB_Metabolomics.metms_pairc_r.metmsr62503,6-bromotryptophan [raw],decimal,,,
metmsr48698,BiB_Metabolomics.metms_pairc_r.metmsr48698,6-hydroxyindole sulfate [raw],decimal,,,
metmsr43231,BiB_Metabolomics.metms_pairc_r.metmsr43231,6-oxopiperidine-2-carboxylate [raw],decimal,,,
metmsr36776,BiB_Metabolomics.metms_pairc_r.metmsr36776,7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca) [raw],decimal,,,
metmsr1099,BiB_Metabolomics.metms_pairc_r.metmsr1099,7-dehydrocholesterol [raw],decimal,,,
metmsr31904,BiB_Metabolomics.metms_pairc_r.metmsr31904,7-ketodeoxycholate [raw],decimal,,,
metmsr35114,BiB_Metabolomics.metms_pairc_r.metmsr35114,7-methylguanine [raw],decimal,,,
metmsr39598,BiB_Metabolomics.metms_pairc_r.metmsr39598,7-methylurate [raw],decimal,,,
metmsr34390,BiB_Metabolomics.metms_pairc_r.metmsr34390,7-methylxanthine [raw],decimal,,,
metmsr38399,BiB_Metabolomics.metms_pairc_r.metmsr38399,"9,10-DiHOME [raw]",decimal,,,
metmsr47120,BiB_Metabolomics.metms_pairc_r.metmsr47120,9-hydroxystearate [raw],decimal,,,
metmsr48569,BiB_Metabolomics.metms_pairc_r.metmsr48569,acesulfame [raw],decimal,,,
metmsr33963,BiB_Metabolomics.metms_pairc_r.metmsr33963,acetoacetate [raw],decimal,,,
metmsr32198,BiB_Metabolomics.metms_pairc_r.metmsr32198,acetylcarnitine (C2) [raw],decimal,,,
metmsr43258,BiB_Metabolomics.metms_pairc_r.metmsr43258,acisoga [raw],decimal,,,
metmsr46173,BiB_Metabolomics.metms_pairc_r.metmsr46173,aconitate [cis or trans] [raw],decimal,,,
metmsr554,BiB_Metabolomics.metms_pairc_r.metmsr554,adenine [raw],decimal,,,
metmsr555,BiB_Metabolomics.metms_pairc_r.metmsr555,adenosine [raw],decimal,,,
metmsr2831,BiB_Metabolomics.metms_pairc_r.metmsr2831,"adenosine 3',5'-cyclic monophosphate (cAMP) [raw]",decimal,,,
metmsr558,BiB_Metabolomics.metms_pairc_r.metmsr558,adenosine 5'-diphosphoribose (ADP-ribose) [raw],decimal,,,
metmsr32342,BiB_Metabolomics.metms_pairc_r.metmsr32342,adenosine 5'-monophosphate (AMP) [raw],decimal,,,
metmsr52988,BiB_Metabolomics.metms_pairc_r.metmsr52988,adipoylcarnitine (C6-DC) [raw],decimal,,,
metmsr32980,BiB_Metabolomics.metms_pairc_r.metmsr32980,adrenate (22:4n6) [raw],decimal,,,
metmsr57528,BiB_Metabolomics.metms_pairc_r.metmsr57528,adrenoylcarnitine (C22:4)* [raw],decimal,,,
metmsr1126,BiB_Metabolomics.metms_pairc_r.metmsr1126,alanine [raw],decimal,,,
metmsr1107,BiB_Metabolomics.metms_pairc_r.metmsr1107,allantoin [raw],decimal,,,
metmsr41494,BiB_Metabolomics.metms_pairc_r.metmsr41494,alliin [raw],decimal,,,
metmsr15142,BiB_Metabolomics.metms_pairc_r.metmsr15142,allo-threonine [raw],decimal,,,
metmsr47666,BiB_Metabolomics.metms_pairc_r.metmsr47666,alpha-CEHC sulfate [raw],decimal,,,
metmsr37073,BiB_Metabolomics.metms_pairc_r.metmsr37073,alpha-hydroxycaproate [raw],decimal,,,
metmsr22132,BiB_Metabolomics.metms_pairc_r.metmsr22132,alpha-hydroxyisocaproate [raw],decimal,,,
metmsr46537,BiB_Metabolomics.metms_pairc_r.metmsr46537,alpha-hydroxyisovalerate [raw],decimal,,,
metmsr4968,BiB_Metabolomics.metms_pairc_r.metmsr4968,alpha-ketobutyrate [raw],decimal,,,
metmsr62101,BiB_Metabolomics.metms_pairc_r.metmsr62101,alpha-ketoglutaramate* [raw],decimal,,,
metmsr528,BiB_Metabolomics.metms_pairc_r.metmsr528,alpha-ketoglutarate [raw],decimal,,,
metmsr1561,BiB_Metabolomics.metms_pairc_r.metmsr1561,alpha-tocopherol [raw],decimal,,,
metmsr32827,BiB_Metabolomics.metms_pairc_r.metmsr32827,andro steroid monosulfate C19H28O6S (1)* [raw],decimal,,,
metmsr37207,BiB_Metabolomics.metms_pairc_r.metmsr37207,"androstenediol (3alpha, 17alpha) monosulfate (2) [raw]",decimal,,,
metmsr37209,BiB_Metabolomics.metms_pairc_r.metmsr37209,"androstenediol (3alpha, 17alpha) monosulfate (3) [raw]",decimal,,,
metmsr37202,BiB_Metabolomics.metms_pairc_r.metmsr37202,"androstenediol (3beta,17beta) disulfate (1) [raw]",decimal,,,
metmsr37203,BiB_Metabolomics.metms_pairc_r.metmsr37203,"androstenediol (3beta,17beta) disulfate (2) [raw]",decimal,,,
metmsr37211,BiB_Metabolomics.metms_pairc_r.metmsr37211,"androstenediol (3beta,17beta) monosulfate (1) [raw]",decimal,,,
metmsr37210,BiB_Metabolomics.metms_pairc_r.metmsr37210,"androstenediol (3beta,17beta) monosulfate (2) [raw]",decimal,,,
metmsr61846,BiB_Metabolomics.metms_pairc_r.metmsr61846,androsterone glucuronide [raw],decimal,,,
metmsr31591,BiB_Metabolomics.metms_pairc_r.metmsr31591,androsterone sulfate [raw],decimal,,,
metmsr57746,BiB_Metabolomics.metms_pairc_r.metmsr57746,anthranilate [raw],decimal,,,
metmsr575,BiB_Metabolomics.metms_pairc_r.metmsr575,arabinose [raw],decimal,,,
metmsr48885,BiB_Metabolomics.metms_pairc_r.metmsr48885,arabitol/xylitol [raw],decimal,,,
metmsr48255,BiB_Metabolomics.metms_pairc_r.metmsr48255,arabonate/xylonate [raw],decimal,,,
metmsr1118,BiB_Metabolomics.metms_pairc_r.metmsr1118,arachidate (20:0) [raw],decimal,,,
metmsr1110,BiB_Metabolomics.metms_pairc_r.metmsr1110,arachidonate (20:4n6) [raw],decimal,,,
metmsr32463,BiB_Metabolomics.metms_pairc_r.metmsr32463,arachidonoyl ethanolamide [raw],decimal,,,
metmsr57518,BiB_Metabolomics.metms_pairc_r.metmsr57518,arachidonoylcarnitine (C20:4) [raw],decimal,,,
metmsr53261,BiB_Metabolomics.metms_pairc_r.metmsr53261,arachidonoylcholine [raw],decimal,,,
metmsr57513,BiB_Metabolomics.metms_pairc_r.metmsr57513,arachidoylcarnitine (C20)* [raw],decimal,,,
metmsr57461,BiB_Metabolomics.metms_pairc_r.metmsr57461,argininate* [raw],decimal,,,
metmsr1638,BiB_Metabolomics.metms_pairc_r.metmsr1638,arginine [raw],decimal,,,
metmsr512,BiB_Metabolomics.metms_pairc_r.metmsr512,asparagine [raw],decimal,,,
metmsr443,BiB_Metabolomics.metms_pairc_r.metmsr443,aspartate [raw],decimal,,,
metmsr38658,BiB_Metabolomics.metms_pairc_r.metmsr38658,atenolol [raw],decimal,,,
metmsr18362,BiB_Metabolomics.metms_pairc_r.metmsr18362,azelate (C9-DC) [raw],decimal,,,
metmsr57331,BiB_Metabolomics.metms_pairc_r.metmsr57331,behenoyl dihydrosphingomyelin (d18:0/22:0)* [raw],decimal,,,
metmsr48492,BiB_Metabolomics.metms_pairc_r.metmsr48492,behenoyl sphingomyelin (d18:1/22:0)* [raw],decimal,,,
metmsr57514,BiB_Metabolomics.metms_pairc_r.metmsr57514,behenoylcarnitine (C22)* [raw],decimal,,,
metmsr15778,BiB_Metabolomics.metms_pairc_r.metmsr15778,benzoate [raw],decimal,,,
metmsr39678,BiB_Metabolomics.metms_pairc_r.metmsr39678,benzoylecgonine [raw],decimal,,,
metmsr55,BiB_Metabolomics.metms_pairc_r.metmsr55,beta-alanine [raw],decimal,,,
metmsr54923,BiB_Metabolomics.metms_pairc_r.metmsr54923,beta-citrylglutamate [raw],decimal,,,
metmsr57591,BiB_Metabolomics.metms_pairc_r.metmsr57591,beta-cryptoxanthin [raw],decimal,,,
metmsr12129,BiB_Metabolomics.metms_pairc_r.metmsr12129,beta-hydroxyisovalerate [raw],decimal,,,
metmsr27414,BiB_Metabolomics.metms_pairc_r.metmsr27414,beta-sitosterol [raw],decimal,,,
metmsr3141,BiB_Metabolomics.metms_pairc_r.metmsr3141,betaine [raw],decimal,,,
metmsr38100,BiB_Metabolomics.metms_pairc_r.metmsr38100,betonicine [raw],decimal,,,
metmsr32586,BiB_Metabolomics.metms_pairc_r.metmsr32586,"bilirubin (E,E)* [raw]",decimal,,,
metmsr47886,BiB_Metabolomics.metms_pairc_r.metmsr47886,"bilirubin (E,Z or Z,E)* [raw]",decimal,,,
metmsr43807,BiB_Metabolomics.metms_pairc_r.metmsr43807,"bilirubin (Z,Z) [raw]",decimal,,,
metmsr2137,BiB_Metabolomics.metms_pairc_r.metmsr2137,biliverdin [raw],decimal,,,
metmsr22154,BiB_Metabolomics.metms_pairc_r.metmsr22154,bradykinin [raw],decimal,,,
metmsr34420,BiB_Metabolomics.metms_pairc_r.metmsr34420,"bradykinin, des-arg(9) [raw]",decimal,,,
metmsr33962,BiB_Metabolomics.metms_pairc_r.metmsr33962,"bradykinin, hydroxy-pro(3) [raw]",decimal,,,
metmsr32412,BiB_Metabolomics.metms_pairc_r.metmsr32412,butyrylcarnitine (C4) [raw],decimal,,,
metmsr48782,BiB_Metabolomics.metms_pairc_r.metmsr48782,C-glycosyltryptophan [raw],decimal,,,
metmsr53254,BiB_Metabolomics.metms_pairc_r.metmsr53254,caffeic acid sulfate [raw],decimal,,,
metmsr569,BiB_Metabolomics.metms_pairc_r.metmsr569,caffeine [raw],decimal,,,
metmsr33997,BiB_Metabolomics.metms_pairc_r.metmsr33997,campesterol [raw],decimal,,,
metmsr1642,BiB_Metabolomics.metms_pairc_r.metmsr1642,caprate (10:0) [raw],decimal,,,
metmsr32489,BiB_Metabolomics.metms_pairc_r.metmsr32489,caproate (6:0) [raw],decimal,,,
metmsr32492,BiB_Metabolomics.metms_pairc_r.metmsr32492,caprylate (8:0) [raw],decimal,,,
metmsr37033,BiB_Metabolomics.metms_pairc_r.metmsr37033,carbamazepine [raw],decimal,,,
metmsr37020,BiB_Metabolomics.metms_pairc_r.metmsr37020,"carbamazepine 10,11-epoxide* [raw]",decimal,,,
metmsr37056,BiB_Metabolomics.metms_pairc_r.metmsr37056,carbamazepine glucuronide* [raw],decimal,,,
metmsr40007,BiB_Metabolomics.metms_pairc_r.metmsr40007,carboxyethyl-GABA [raw],decimal,,,
metmsr43333,BiB_Metabolomics.metms_pairc_r.metmsr43333,carboxyibuprofen [raw],decimal,,,
metmsr15500,BiB_Metabolomics.metms_pairc_r.metmsr15500,carnitine [raw],decimal,,,
metmsr1768,BiB_Metabolomics.metms_pairc_r.metmsr1768,carnosine [raw],decimal,,,
metmsr57635,BiB_Metabolomics.metms_pairc_r.metmsr57635,carotene diol (1) [raw],decimal,,,
metmsr57636,BiB_Metabolomics.metms_pairc_r.metmsr57636,carotene diol (2) [raw],decimal,,,
metmsr57637,BiB_Metabolomics.metms_pairc_r.metmsr57637,carotene diol (3) [raw],decimal,,,
metmsr35320,BiB_Metabolomics.metms_pairc_r.metmsr35320,catechol sulfate [raw],decimal,,,
metmsr57437,BiB_Metabolomics.metms_pairc_r.metmsr57437,"ceramide (d16:1/24:1, d18:1/22:1)* [raw]",decimal,,,
metmsr57432,BiB_Metabolomics.metms_pairc_r.metmsr57432,"ceramide (d18:1/14:0, d16:1/16:0)* [raw]",decimal,,,
metmsr57440,BiB_Metabolomics.metms_pairc_r.metmsr57440,"ceramide (d18:1/20:0, d16:1/22:0, d20:1/18:0)* [raw]",decimal,,,
metmsr57443,BiB_Metabolomics.metms_pairc_r.metmsr57443,"ceramide (d18:2/24:1, d18:1/24:2)* [raw]",decimal,,,
metmsr57516,BiB_Metabolomics.metms_pairc_r.metmsr57516,cerotoylcarnitine (C26)* [raw],decimal,,,
metmsr54745,BiB_Metabolomics.metms_pairc_r.metmsr54745,cetirizine [raw],decimal,,,
metmsr37112,BiB_Metabolomics.metms_pairc_r.metmsr37112,chiro-inositol [raw],decimal,,,
metmsr22842,BiB_Metabolomics.metms_pairc_r.metmsr22842,cholate [raw],decimal,,,
metmsr63,BiB_Metabolomics.metms_pairc_r.metmsr63,cholesterol [raw],decimal,,,
metmsr62571,BiB_Metabolomics.metms_pairc_r.metmsr62571,cholic acid glucuronide [raw],decimal,,,
metmsr15506,BiB_Metabolomics.metms_pairc_r.metmsr15506,choline [raw],decimal,,,
metmsr34396,BiB_Metabolomics.metms_pairc_r.metmsr34396,choline phosphate [raw],decimal,,,
metmsr38637,BiB_Metabolomics.metms_pairc_r.metmsr38637,cinnamoylglycine [raw],decimal,,,
metmsr38178,BiB_Metabolomics.metms_pairc_r.metmsr38178,cis-4-decenoylcarnitine (C10:1) [raw],decimal,,,
metmsr1564,BiB_Metabolomics.metms_pairc_r.metmsr1564,citrate [raw],decimal,,,
metmsr2132,BiB_Metabolomics.metms_pairc_r.metmsr2132,citrulline [raw],decimal,,,
metmsr57673,BiB_Metabolomics.metms_pairc_r.metmsr57673,clindamycin [raw],decimal,,,
metmsr42960,BiB_Metabolomics.metms_pairc_r.metmsr42960,clotrimazole [raw],decimal,,,
metmsr1712,BiB_Metabolomics.metms_pairc_r.metmsr1712,cortisol [raw],decimal,,,
metmsr1769,BiB_Metabolomics.metms_pairc_r.metmsr1769,cortisone [raw],decimal,,,
metmsr37540,BiB_Metabolomics.metms_pairc_r.metmsr37540,cortisone 21-sulfate [raw],decimal,,,
metmsr553,BiB_Metabolomics.metms_pairc_r.metmsr553,cotinine [raw],decimal,,,
metmsr38662,BiB_Metabolomics.metms_pairc_r.metmsr38662,cotinine N-oxide [raw],decimal,,,
metmsr27718,BiB_Metabolomics.metms_pairc_r.metmsr27718,creatine [raw],decimal,,,
metmsr513,BiB_Metabolomics.metms_pairc_r.metmsr513,creatinine [raw],decimal,,,
metmsr18368,BiB_Metabolomics.metms_pairc_r.metmsr18368,"cys-gly, oxidized [raw]",decimal,,,
metmsr15705,BiB_Metabolomics.metms_pairc_r.metmsr15705,cystathionine [raw],decimal,,,
metmsr1868,BiB_Metabolomics.metms_pairc_r.metmsr1868,cysteine [raw],decimal,,,
metmsr22176,BiB_Metabolomics.metms_pairc_r.metmsr22176,cysteine s-sulfate [raw],decimal,,,
metmsr37443,BiB_Metabolomics.metms_pairc_r.metmsr37443,cysteine sulfinic acid [raw],decimal,,,
metmsr35159,BiB_Metabolomics.metms_pairc_r.metmsr35159,cysteine-glutathione disulfide [raw],decimal,,,
metmsr35637,BiB_Metabolomics.metms_pairc_r.metmsr35637,cysteinylglycine [raw],decimal,,,
metmsr62103,BiB_Metabolomics.metms_pairc_r.metmsr62103,cysteinylglycine disulfide* [raw],decimal,,,
metmsr56,BiB_Metabolomics.metms_pairc_r.metmsr56,cystine [raw],decimal,,,
metmsr514,BiB_Metabolomics.metms_pairc_r.metmsr514,cytidine [raw],decimal,,,
metmsr61705,BiB_Metabolomics.metms_pairc_r.metmsr61705,cytidine 2' or 3'-monophosphate (2' or 3'-CMP) [raw],decimal,,,
metmsr2372,BiB_Metabolomics.metms_pairc_r.metmsr2372,cytidine 5'-monophosphate (5'-CMP) [raw],decimal,,,
metmsr33941,BiB_Metabolomics.metms_pairc_r.metmsr33941,decanoylcarnitine (C10) [raw],decimal,,,
metmsr32425,BiB_Metabolomics.metms_pairc_r.metmsr32425,dehydroisoandrosterone sulfate (DHEA-S) [raw],decimal,,,
metmsr62286,BiB_Metabolomics.metms_pairc_r.metmsr62286,delta-CEHC glucuronide* [raw],decimal,,,
metmsr62287,BiB_Metabolomics.metms_pairc_r.metmsr62287,delta-CEHC* [raw],decimal,,,
metmsr36747,BiB_Metabolomics.metms_pairc_r.metmsr36747,deoxycarnitine [raw],decimal,,,
metmsr46331,BiB_Metabolomics.metms_pairc_r.metmsr46331,desmethylnaproxen [raw],decimal,,,
metmsr46106,BiB_Metabolomics.metms_pairc_r.metmsr46106,desmethylnaproxen sulfate [raw],decimal,,,
metmsr38314,BiB_Metabolomics.metms_pairc_r.metmsr38314,dexpanthenol [raw],decimal,,,
metmsr54953,BiB_Metabolomics.metms_pairc_r.metmsr54953,"diacylglycerol (14:0/18:1, 16:0/16:1) [1]* [raw]",decimal,,,
metmsr54954,BiB_Metabolomics.metms_pairc_r.metmsr54954,"diacylglycerol (14:0/18:1, 16:0/16:1) [2]* [raw]",decimal,,,
metmsr54966,BiB_Metabolomics.metms_pairc_r.metmsr54966,"diacylglycerol (16:1/18:2 [2], 16:0/18:3 [1])* [raw]",decimal,,,
metmsr17805,BiB_Metabolomics.metms_pairc_r.metmsr17805,dihomo-linoleate (20:2n6) [raw],decimal,,,
metmsr35718,BiB_Metabolomics.metms_pairc_r.metmsr35718,dihomo-linolenate (20:3n3 or n6) [raw],decimal,,,
metmsr53262,BiB_Metabolomics.metms_pairc_r.metmsr53262,dihomo-linolenoyl-choline [raw],decimal,,,
metmsr57521,BiB_Metabolomics.metms_pairc_r.metmsr57521,dihomo-linolenoylcarnitine (C20:3n3 or 6)* [raw],decimal,,,
metmsr57520,BiB_Metabolomics.metms_pairc_r.metmsr57520,dihomo-linoleoylcarnitine (C20:2)* [raw],decimal,,,
metmsr62524,BiB_Metabolomics.metms_pairc_r.metmsr62524,dihydrocaffeate sulfate (2) [raw],decimal,,,
metmsr40481,BiB_Metabolomics.metms_pairc_r.metmsr40481,dihydroferulic acid [raw],decimal,,,
metmsr601,BiB_Metabolomics.metms_pairc_r.metmsr601,dihydroorotate [raw],decimal,,,
metmsr15522,BiB_Metabolomics.metms_pairc_r.metmsr15522,dihydroxyacetone phosphate (DHAP) [raw],decimal,,,
metmsr36808,BiB_Metabolomics.metms_pairc_r.metmsr36808,dimethylarginine (SDMA + ADMA) [raw],decimal,,,
metmsr5086,BiB_Metabolomics.metms_pairc_r.metmsr5086,dimethylglycine [raw],decimal,,,
metmsr32415,BiB_Metabolomics.metms_pairc_r.metmsr32415,docosadienoate (22:2n6) [raw],decimal,,,
