variable,full_name,label,value_type,description,categories,categories_label
guchdTripYesterday,BiB_GrowingUp.child_survey_child_comp.guchdTripYesterday,Did you go anywhere yesterday morning?,decimal,,1|2|3,No |Yes|Can't remember
guchdYrdayTripEat,BiB_GrowingUp.child_survey_child_comp.guchdYrdayTripEat,Did you eat anything when you were travelling there/back?,decimal,,1|2|3,No|Yes|Can't remember
guchdTravelToSchEat2,BiB_GrowingUp.child_survey_child_comp.guchdTravelToSchEat2,3am. What did you eat?,text,,,
guchdTraveldrink1,BiB_GrowingUp.child_survey_child_comp.guchdTraveldrink1,Did you drink anything when you were travelling there/back?,decimal,,1|2|3,No|Yes|Can't remember
guchdTravelToSchDri2,BiB_GrowingUp.child_survey_child_comp.guchdTravelToSchDri2,3ao. What did you drink?,text,,,
guchdMorningNotTerm,BiB_GrowingUp.child_survey_child_comp.guchdMorningNotTerm,Did you have anything else to eat in the morning before lunch?,decimal,,1|2|3,No|Yes|Can't remember
guchdMorningEat2,BiB_GrowingUp.child_survey_child_comp.guchdMorningEat2,3aq. What did you eat?,text,,,
guchdmornDrink1,BiB_GrowingUp.child_survey_child_comp.guchdmornDrink1,Did you have anything to drink in the morning before lunch?,decimal,,1|2|3,No|Yes|Can't Remember
guchdmornDri,BiB_GrowingUp.child_survey_child_comp.guchdmornDri,3as. What did you drink?,text,,,
guchdLunchEat2,BiB_GrowingUp.child_survey_child_comp.guchdLunchEat2,3at. Did you have anything to eatÂ for lunch yesterday?Â  Â ,decimal,,1|2|3,No|Yes|Can't remember
guchdLunchEatYes12,BiB_GrowingUp.child_survey_child_comp.guchdLunchEatYes12,3au. What did you eat?,text,,,
guchdDrinkLunch2,BiB_GrowingUp.child_survey_child_comp.guchdDrinkLunch2,3av. Did you have anything to drink for lunch yesterdayÂ ,decimal,,1|2|3,No|Yes|Can't Remember
guchdLunchDrink2,BiB_GrowingUp.child_survey_child_comp.guchdLunchDrink2,3aw. What did you drink?,text,,,
guchdAfternoonTrip,BiB_GrowingUp.child_survey_child_comp.guchdAfternoonTrip,Did you go anywhere yesterday afternoon?,decimal,,1|2|3,No|Yes|Can't remember
guchdAftrnTripFoodD,BiB_GrowingUp.child_survey_child_comp.guchdAftrnTripFoodD,Did you eat anything when you were travelling there/back?,decimal,,1|2|3,No|Yes|Can't remember
guchdEatafterschool2,BiB_GrowingUp.child_survey_child_comp.guchdEatafterschool2,3az. What did you eat?,text,,,
guchdTraveldrink,BiB_GrowingUp.child_survey_child_comp.guchdTraveldrink,Did you drink anything when you were travelling there/back?,decimal,,1|2|3,No|Yes|Can't Remember
guchdDrinkAfternoon2,BiB_GrowingUp.child_survey_child_comp.guchdDrinkAfternoon2,3bb. What did you drink?,text,,,
guchdnotschoolafter,BiB_GrowingUp.child_survey_child_comp.guchdnotschoolafter,"Did you have anything to eat in the afternoon (apart from on a journey), before ",decimal,,1|2|3,No|Yes|Cant Remember
guchdEatBeforeEveni2,BiB_GrowingUp.child_survey_child_comp.guchdEatBeforeEveni2,3bd. What did you eat?,text,,,
guchdnotschooldrink,BiB_GrowingUp.child_survey_child_comp.guchdnotschooldrink,Did you have anything to drink in the afternoon (apart from on a journey) before,decimal,,1|2|3,No|Yes|Cant Remember 
guchdLateAftdrYs2,BiB_GrowingUp.child_survey_child_comp.guchdLateAftdrYs2,3bf. What did you drink?,text,,,
guchdEveningMeal2,BiB_GrowingUp.child_survey_child_comp.guchdEveningMeal2,3bg. Did you have anything to eat for your evening meal yesterday?,decimal,,1|2|3,No|Yes|Can't remember
guchdEveningMealEat2,BiB_GrowingUp.child_survey_child_comp.guchdEveningMealEat2,3bh. What did you eat?,text,,,
guchddrinkevnmeal2,BiB_GrowingUp.child_survey_child_comp.guchddrinkevnmeal2,3bi. Did you have anything to drink for your evening meal yesterday?,decimal,,1|2|3,No|Yes|Can't remember
guchdEveningMealDri2,BiB_GrowingUp.child_survey_child_comp.guchdEveningMealDri2,3bj. What did you drink?,text,,,
guchdAfterEvening2,BiB_GrowingUp.child_survey_child_comp.guchdAfterEvening2,3bk. Did you have anything else to eat between your evening meal and before you ,decimal,,1|2|3,No|Yes|Can't remember
guchdAfterEveYes12,BiB_GrowingUp.child_survey_child_comp.guchdAfterEveYes12,3bl. What did you eat?,text,,,
guchdDrinkBed2,BiB_GrowingUp.child_survey_child_comp.guchdDrinkBed2,3bm. Did you have anything else to drink between your evening meal and before yo,decimal,,1|2|3,No|Yes|Can't remember
guchdAfterEveYes22,BiB_GrowingUp.child_survey_child_comp.guchdAfterEveYes22,3bn. What did you drink?,text,,,
guchdUsualSchlLunch,BiB_GrowingUp.child_survey_child_comp.guchdUsualSchlLunch,At lunchtime at school what do youusuallyhave:,decimal,,1|2|3|4,School meal|Packed lunch|Sometimes a school meal and sometimes a packed lunch|Can't remember
guchdTakeaway,BiB_GrowingUp.child_survey_child_comp.guchdTakeaway,How often do you have a meal from a takeaway?,decimal,,1|2|3|4|5,Never|Occasionally|Less than once a week|Once a week|More than once a week
guchdLanguagesAtHome_1,BiB_GrowingUp.child_survey_child_comp.guchdLanguagesAtHome_1,English,decimal,,1|2,No|Yes
guchdLanguagesAtHome_2,BiB_GrowingUp.child_survey_child_comp.guchdLanguagesAtHome_2,Urdu,decimal,,1|2,No|Yes
guchdLanguagesAtHome_3,BiB_GrowingUp.child_survey_child_comp.guchdLanguagesAtHome_3,Punjabi,decimal,,1|2,No|Yes
guchdLanguagesAtHome_4,BiB_GrowingUp.child_survey_child_comp.guchdLanguagesAtHome_4,Mirpuri,decimal,,1|2,No|Yes
guchdLanguagesAtHome_5,BiB_GrowingUp.child_survey_child_comp.guchdLanguagesAtHome_5,Gujarati,decimal,,1|2,No|Yes
guchdLanguagesAtHome_6,BiB_GrowingUp.child_survey_child_comp.guchdLanguagesAtHome_6,Bengali,decimal,,1|2,No|Yes
guchdLanguagesAtHome_7,BiB_GrowingUp.child_survey_child_comp.guchdLanguagesAtHome_7,Hinko,decimal,,1|2,No|Yes
guchdLanguagesAtHome_8,BiB_GrowingUp.child_survey_child_comp.guchdLanguagesAtHome_8,Polish,decimal,,1|2,No|Yes
guchdLanguagesAtHome_9,BiB_GrowingUp.child_survey_child_comp.guchdLanguagesAtHome_9,Pusto,decimal,,1|2,No|Yes
guchdLanguagesAtHome_10,BiB_GrowingUp.child_survey_child_comp.guchdLanguagesAtHome_10,Other,decimal,,1|2,No|Yes
guchdLanguagesAtHome_other,BiB_GrowingUp.child_survey_child_comp.guchdLanguagesAtHome_other,What languages do you speak at home?: Other,text,,,
guchdLangHomeOther,BiB_GrowingUp.child_survey_child_comp.guchdLangHomeOther,Other (please write in),text,,,
guchdLanguageFriends_1,BiB_GrowingUp.child_survey_child_comp.guchdLanguageFriends_1,English,decimal,,1|2,No|Yes
guchdLanguageFriends_2,BiB_GrowingUp.child_survey_child_comp.guchdLanguageFriends_2,Urdu,decimal,,1|2,No|Yes
guchdLanguageFriends_3,BiB_GrowingUp.child_survey_child_comp.guchdLanguageFriends_3,Punjabi,decimal,,1|2,No|Yes
guchdLanguageFriends_4,BiB_GrowingUp.child_survey_child_comp.guchdLanguageFriends_4,Mirpuri,decimal,,1|2,No|Yes
guchdLanguageFriends_5,BiB_GrowingUp.child_survey_child_comp.guchdLanguageFriends_5,Gujarati,decimal,,1|2,No|Yes
guchdLanguageFriends_6,BiB_GrowingUp.child_survey_child_comp.guchdLanguageFriends_6,Bengali,decimal,,1|2,No|Yes
guchdLanguageFriends_7,BiB_GrowingUp.child_survey_child_comp.guchdLanguageFriends_7,Hinko,decimal,,1|2,No|Yes
guchdLanguageFriends_8,BiB_GrowingUp.child_survey_child_comp.guchdLanguageFriends_8,Polish,decimal,,1|2,No|Yes
guchdLanguageFriends_9,BiB_GrowingUp.child_survey_child_comp.guchdLanguageFriends_9,Pushto,decimal,,1|2,No|Yes
guchdLanguageFriends_10,BiB_GrowingUp.child_survey_child_comp.guchdLanguageFriends_10,Other,decimal,,1|2,No|Yes
guchdLangFriendsOthe,BiB_GrowingUp.child_survey_child_comp.guchdLangFriendsOthe,Other (please write in),text,,,
guchdlanguageread_1,BiB_GrowingUp.child_survey_child_comp.guchdlanguageread_1,English,decimal,,1|2,No|Yes
guchdlanguageread_10,BiB_GrowingUp.child_survey_child_comp.guchdlanguageread_10,Pushto,decimal,,1|2,No|Yes
guchdlanguageread_2,BiB_GrowingUp.child_survey_child_comp.guchdlanguageread_2,Arabic,decimal,,1|2,No|Yes
guchdlanguageread_3,BiB_GrowingUp.child_survey_child_comp.guchdlanguageread_3,Urdu,decimal,,1|2,No|Yes
guchdlanguageread_4,BiB_GrowingUp.child_survey_child_comp.guchdlanguageread_4,Punjabi,decimal,,1|2,No|Yes
guchdlanguageread_5,BiB_GrowingUp.child_survey_child_comp.guchdlanguageread_5,Gujarati,decimal,,1|2,No|Yes
guchdlanguageread_6,BiB_GrowingUp.child_survey_child_comp.guchdlanguageread_6,Bengali,decimal,,1|2,No|Yes
guchdlanguageread_7,BiB_GrowingUp.child_survey_child_comp.guchdlanguageread_7,Hinko,decimal,,1|2,No|Yes
guchdlanguageread_8,BiB_GrowingUp.child_survey_child_comp.guchdlanguageread_8,Other,decimal,,1|2,No|Yes
guchdLangReadOther,BiB_GrowingUp.child_survey_child_comp.guchdLangReadOther,Other (please write in),text,,,
guchdlikethesethings_1,BiB_GrowingUp.child_survey_child_comp.guchdlikethesethings_1,Speaking in English,decimal,,1|2|3|4|5|6|7,I hate it|I dislike it|I don't like it or dislike it|I like it|I love it |I don't ever do this|Don't know
guchdlikethesethings_2,BiB_GrowingUp.child_survey_child_comp.guchdlikethesethings_2,Speaking in (language stated above) Urdu/Punjabi/Mirpuri/Gujarati/Bengali/Hinko/,decimal,,1|2|3|4|5|6|7,I hate it|I dislike it|I don't like it or dislike it|I like it|I love it |I don't ever do this|Don't know
guchdlikethesethings_3,BiB_GrowingUp.child_survey_child_comp.guchdlikethesethings_3,Listening to Asian/Indian/Bollywood music,decimal,,1|2|3|4|5|6|7,I hate it|I dislike it|I don't like it or dislike it|I like it|I love it |I don't ever do this|Don't know
guchdlikethesethings_4,BiB_GrowingUp.child_survey_child_comp.guchdlikethesethings_4,Listening to religious songs/music,decimal,,1|2|3|4|5|6|7,I hate it|I dislike it|I don't like it or dislike it|I like it|I love it |I don't ever do this|Don't know
guchdlikethesethings_5,BiB_GrowingUp.child_survey_child_comp.guchdlikethesethings_5,Listening to music in English,decimal,,1|2|3|4|5|6|7,I hate it|I dislike it|I don't like it or dislike it|I like it|I love it |I don't ever do this|Don't know
guchdlikethesethings_6,BiB_GrowingUp.child_survey_child_comp.guchdlikethesethings_6,Watching Asian/Indian television programmes,decimal,,1|2|3|4|5|6|7,I hate it|I dislike it|I don't like it or dislike it|I like it|I love it |I don't ever do this|Don't know
guchdlikethesethings_7,BiB_GrowingUp.child_survey_child_comp.guchdlikethesethings_7,Watching religious television programmes,decimal,,1|2|3|4|5|6|7,I hate it|I dislike it|I don't like it or dislike it|I like it|I love it |I don't ever do this|Don't know
guchdlikethesethings_8,BiB_GrowingUp.child_survey_child_comp.guchdlikethesethings_8,Watching television programmes in English,decimal,,1|2|3|4|5|6|7,I hate it|I dislike it|I don't like it or dislike it|I like it|I love it |I don't ever do this|Don't know
guchdlikethesethings_SQ009,BiB_GrowingUp.child_survey_child_comp.guchdlikethesethings_SQ009,Watching Asian/Indian/Bollywood films,decimal,,1|2|3|4|5|6|7,I hate it|I dislike it|I don't like it or dislike it|I like it|I love it |I don't ever do this|Don't know
guchdlikethesethings_SQ010,BiB_GrowingUp.child_survey_child_comp.guchdlikethesethings_SQ010,Watchingfilms in English,decimal,,1|2|3|4|5|6|7,I hate it|I dislike it|I don't like it or dislike it|I like it|I love it |I don't ever do this|Don't know
guchdlikethesethings_9,BiB_GrowingUp.child_survey_child_comp.guchdlikethesethings_9,Reading in Arabic/Urdu/Punjabi/Gujarati/Bengali/Hinko/Polish,decimal,,1|2|3|4|5|6|7,I hate it|I dislike it|I don't like it or dislike it|I like it|I love it |I don't ever do this|Don't know
guchdlikethesethings_10,BiB_GrowingUp.child_survey_child_comp.guchdlikethesethings_10,Reading in English,decimal,,1|2|3|4|5|6|7,I hate it|I dislike it|I don't like it or dislike it|I like it|I love it |I don't ever do this|Don't know
guchdlikethesethings_11,BiB_GrowingUp.child_survey_child_comp.guchdlikethesethings_11,Wearing traditional Asian clothes ( e.g. Salawar kameez/kurta),decimal,,1|2|3|4|5|6|7,I hate it|I dislike it|I don't like it or dislike it|I like it|I love it |I don't ever do this|Don't know
guchdlikethesethings_12,BiB_GrowingUp.child_survey_child_comp.guchdlikethesethings_12,"Wearing Western clothes (e.g Trousers. T-Shirts, Jeans and Jumpers)",decimal,,1|2|3|4|5|6|7,I hate it|I dislike it|I don't like it or dislike it|I like it|I love it |I don't ever do this|Don't know
guchddoesyourfamily_1,BiB_GrowingUp.child_survey_child_comp.guchddoesyourfamily_1,"Eat traditional Asian food(e.g. desi foods such as chappatis, curry, haandi/roti",decimal,,1|2,No|Yes
guchddoesyourfamily_2,BiB_GrowingUp.child_survey_child_comp.guchddoesyourfamily_2,"Eat traditional Westernfood(e.g. Fish and chips, pies and pasta)",decimal,,1|2,No|Yes
guchddoesyourfamily_3,BiB_GrowingUp.child_survey_child_comp.guchddoesyourfamily_3,Celebrate Eid,decimal,,1|2,No|Yes
guchddoesyourfamily_4,BiB_GrowingUp.child_survey_child_comp.guchddoesyourfamily_4,Celebrate Christmas,decimal,,1|2,No|Yes
guchddoesyourfamily_SQ005,BiB_GrowingUp.child_survey_child_comp.guchddoesyourfamily_SQ005,Celebrate Diwali,decimal,,1|2,No|Yes
guchdcelebrate_1,BiB_GrowingUp.child_survey_child_comp.guchdcelebrate_1,How many of your friends celebrate Eid with their families?,decimal,,1|2|3|4,None of my friends|A few of my friends|Most of my friends|All of my friends
guchdcelebrate_2,BiB_GrowingUp.child_survey_child_comp.guchdcelebrate_2,How many of your friends celebrate Christmas with their families?,decimal,,1|2|3|4,None of my friends|A few of my friends|Most of my friends|All of my friends
guchdcelebrate_3,BiB_GrowingUp.child_survey_child_comp.guchdcelebrate_3,How many of your friends celebrate Dewali with their families?,decimal,,1|2|3|4,None of my friends|A few of my friends|Most of my friends|All of my friends
guchdQReliability_1,BiB_GrowingUp.child_survey_child_comp.guchdQReliability_1,Issues with interpretation of questions:,text,,,
guchdQReliability_1comment,BiB_GrowingUp.child_survey_child_comp.guchdQReliability_1comment,"",text,,,
guchdQReliability_2,BiB_GrowingUp.child_survey_child_comp.guchdQReliability_2,Reasons for unanswered questions:,text,,,
guchdQReliability_2comment,BiB_GrowingUp.child_survey_child_comp.guchdQReliability_2comment,"",text,,,
guchdQReliability_3,BiB_GrowingUp.child_survey_child_comp.guchdQReliability_3,Issues with other people present:,text,,,
guchdQReliability_3comment,BiB_GrowingUp.child_survey_child_comp.guchdQReliability_3comment,"",text,,,
guchdQReliability_4,BiB_GrowingUp.child_survey_child_comp.guchdQReliability_4,Issues with translation of questions:,text,,,
guchdQReliability_4comment,BiB_GrowingUp.child_survey_child_comp.guchdQReliability_4comment,"",text,,,
guchdQReliability_5,BiB_GrowingUp.child_survey_child_comp.guchdQReliability_5,Other issues,text,,,
guchdQReliability_5comment,BiB_GrowingUp.child_survey_child_comp.guchdQReliability_5comment,"",text,,,
guchdBackfillBy,BiB_GrowingUp.child_survey_child_comp.guchdBackfillBy,"",text,,,
guchdQReliability_other,BiB_GrowingUp.child_survey_child_comp.guchdQReliability_other,"",text,,,
guchdQReliability_othercomment,BiB_GrowingUp.child_survey_child_comp.guchdQReliability_othercomment,"",text,,,
